"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","url1", "url2"
"320603946324475905","","","320601201374793728","14321959","2013-04-06 18:28:31 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @umairh: Bingo. “@mjdhasan: @umairh ""Creativity is the residue of time wasted."" - Einstein”"
"319912002749349888","","","319903117745455104","710963455","2013-04-04 20:38:59 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @BadJokeCat: You've cat to be kitten me right meow."
"319883430408110080","","","","","2013-04-04 18:45:27 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Any SQL-guru that could help me Create temp-table with twitter users aggregated text grouped by month http://t.co/ntoRyLw8j6","http://stackoverflow.com/q/15819226/1842091?stw=2"
"319545180007038977","","","316815818715435008","16350695","2013-04-03 20:21:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @hyttfors: Vanligaste orden i årsrapporter enl. DI ""hållbar"", ""tillväxt"",""strategi"".
Frågan är om tillväxt är en hållbar strategi."
"319534712228036610","","","","","2013-04-03 19:39:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It hurts a programmers feelings to be seen as a function. Or a method. Or, worse, an object."
"319430713537613824","","","","","2013-04-03 12:46:31 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Välkommen på frukost på MINC i Malmö på tisdag kl 7:30 - tema trender i medieanalys/PR-mätning i nya medielandskapet http://t.co/7UXx6cMhtT","http://bit.ly/11lI5VB"
"319415413194772481","","","","","2013-04-03 11:45:43 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Jag har nu anmält mig till #fajkhack http://t.co/Hct3de05Ey","http://bit.ly/13QUSCW"
"319068647651962881","319068347398512642","24773829","","","2013-04-02 12:47:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EmilOberg man vill ju vara snäll. :)"
"319068058104766464","319059228004343808","24773829","","","2013-04-02 12:45:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EmilOberg insuper atmosfären :-)"
"319054629235208192","","","","","2013-04-02 11:52:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tänk inte så fritt! http://t.co/2PhemiwVha","http://twitter.com/mattiasostmar/status/319054629235208192/photo/1"
"319012470742188032","","","","","2013-04-02 09:04:34 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Vilka twittrar om landsbygden? http://t.co/0d6Zo0xkVz","http://wp.me/p2dIHM-a2"
"317226892975538178","","","317186914656587777","131199230","2013-03-28 10:49:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @se_twop_1000: I dag 4 år på Twitter: @evgud, @Malena_Ernman, @HV71, @malou_vonsivers och @mattiasostmar: http://t.co/zRykSxl9vY","http://twopcharts.com/anniversaries?source=se"
"316852477049831424","","","316842146718171136","493571787","2013-03-27 10:01:32 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @m_wettergren: Hej Entreprenörer! Vilken bank är bäst för er och varför? #entreprenörskap #företagande #gasell"
"316653127405289472","","","","","2013-03-26 20:49:23 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","hallå ! hört nåt om jobb?"
"314478414352490497","","","","","2013-03-20 20:47:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Vill man få något gjort får man göra det själv"" http://t.co/UDlHx321WL","http://twitter.com/mattiasostmar/status/314478414352490497/photo/1"
"314473213029666816","","","","","2013-03-20 20:27:11 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","I'm reading the story of the Wired magazine and is struck by how you still only need to read Lippmann, McLuhan and... code to get it."
"314414950489665536","","","","","2013-03-20 16:35:40 +0000","web","Endast Sverige svenska krusbär har. Samt Polen, förstås. #test"
"314342510690459650","314333039624851456","14158391","","","2013-03-20 11:47:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@hampusbrynolf grattis @intellecta!"
"314124600143400961","314111501856280576","210537565","","","2013-03-19 21:21:55 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@PetterssonJones @hampusbrynolf tackar! bra verktyg!"
